myo,action
146,Not
145,Not
145,Not
143,Not
140,Not
134,Not
132,Not
133,Not
134,Not
134,Not
141,Not
137,Not
135,Not
133,Not
127,Not
121,Flex
120,Flex
117,Flex
119,Flex
122,Flex
119,Flex
123,Flex
119,Flex
120,Flex
126,Flex
127,Flex
120,Flex
118,Flex
116,Flex
112,Flex
109,Flex
111,Flex
112,Flex
108,Flex
107,Flex
108,Flex
107,Flex
107,Flex
105,Flex
102,Flex
100,Flex
103,Flex
101,Flex
100,Flex
108,Flex
110,Flex
113,Flex
113,Flex
117,Flex
112,Flex
112,Flex
112,Flex
113,Flex
111,Flex
112,Flex
108,Flex
104,Flex
107,Flex
106,Flex
108,Flex
111,Flex
105,Flex
101,Flex
101,Flex
102,Flex
104,Flex
102,Flex
102,Flex
101,Flex
98,Flex
100,Flex
98,Flex
95,Flex
92,Flex
93,Flex
99,Flex
98,Flex
96,Flex
94,Flex
96,Flex
97,Flex
100,Flex
98,Flex
104,Flex
105,Flex
106,Flex
104,Flex
103,Flex
101,Flex
97,Flex
97,Flex
101,Flex
99,Flex
103,Flex
113,Flex
111,Flex
111,Flex
108,Flex
108,Flex
105,Flex
102,Flex
101,Flex
100,Flex
97,Flex
94,Flex
97,Flex
96,Flex
95,Flex
92,Flex
94,Flex
93,Flex
92,Flex
90,Flex
91,Flex
90,Flex
90,Flex
92,Flex
90,Flex
89,Flex
88,Flex
88,Flex
85,Flex
87,Flex
92,Flex
91,Flex
88,Flex
87,Flex
90,Flex
88,Flex
87,Flex
86,Flex
85,Flex
83,Flex
85,Flex
85,Flex
87,Flex
90,Flex
91,Flex
88,Flex
86,Flex
93,Flex
96,Flex
95,Flex
94,Flex
96,Flex
95,Flex
94,Flex
95,Flex
93,Flex
89,Flex
92,Flex
94,Flex
98,Flex
99,Flex
100,Flex
103,Flex
101,Flex
99,Flex
98,Flex
103,Flex
103,Flex
108,Flex
111,Flex
107,Flex
115,Flex
116,Flex
113,Flex
111,Flex
109,Flex
105,Flex
102,Flex
103,Flex
101,Flex
98,Flex
103,Flex
107,Flex
105,Flex
105,Flex
108,Flex
108,Flex
106,Flex
103,Flex
99,Flex
97,Flex
98,Flex
96,Flex
95,Flex
104,Flex
105,Flex
105,Flex
109,Flex
112,Flex
109,Flex
107,Flex
107,Flex
105,Flex
104,Flex
106,Flex
105,Flex
116,Flex
117,Flex
118,Flex
122,Flex
120,Flex
115,Flex
127,Flex
130,Flex
133,Flex
134,Flex
134,Flex
135,Flex
134,Flex
130,Flex
131,Flex
129,Flex
127,Flex
125,Flex
127,Flex
127,Flex
120,Flex
127,Flex
124,Flex
121,Flex
116,Flex
116,Flex
121,Flex
118,Flex
115,Flex
112,Flex
108,Flex
105,Flex
105,Flex
101,Flex
102,Flex
109,Flex
108,Flex
111,Flex
109,Flex
107,Flex
106,Flex
105,Flex
104,Flex
107,Flex
109,Flex
106,Flex
103,Flex
100,Flex
105,Flex
103,Flex
112,Flex
115,Flex
116,Flex
115,Flex
110,Flex
109,Flex
105,Flex
100,Flex
101,Flex
96,Flex
95,Flex
96,Flex
96,Flex
98,Flex
97,Flex
101,Flex
97,Flex
94,Flex
94,Flex
96,Flex
96,Flex
94,Flex
92,Flex
90,Flex
93,Flex
94,Flex
95,Flex
94,Flex
91,Flex
92,Flex
94,Flex
97,Flex
99,Flex
98,Flex
96,Flex
96,Flex
95,Flex
95,Flex
96,Flex
100,Flex
98,Flex
99,Flex
107,Flex
107,Flex
106,Flex
104,Flex
101,Flex
104,Flex
105,Flex
109,Flex
107,Flex
105,Flex
102,Flex
98,Flex
98,Flex
95,Flex
98,Flex
96,Flex
92,Flex
90,Flex
90,Flex
90,Flex
89,Flex
88,Flex
87,Flex
89,Flex
88,Flex
84,Flex
81,Flex
79,Flex
78,Flex
78,Flex
79,Flex
83,Flex
82,Flex
80,Flex
81,Flex
87,Flex
84,Flex
85,Flex
87,Flex
84,Flex
86,Flex
91,Flex
90,Flex
87,Flex
89,Flex
95,Flex
97,Flex
104,Flex
101,Flex
100,Flex
100,Flex
99,Flex
101,Flex
104,Flex
99,Flex
101,Flex
109,Flex
110,Flex
112,Flex
109,Flex
115,Flex
116,Flex
120,Flex
122,Flex
123,Flex
120,Flex
117,Flex
115,Flex
114,Flex
118,Flex
117,Flex
112,Flex
110,Flex
107,Flex
101,Flex
102,Flex
112,Flex
110,Flex
106,Flex
104,Flex
102,Flex
103,Flex
119,Flex
120,Flex
120,Flex
119,Flex
118,Flex
122,Flex
130,Flex
129,Flex
126,Flex
121,Flex
118,Flex
124,Flex
124,Flex
127,Flex
122,Flex
116,Flex
122,Flex
119,Flex
114,Flex
118,Flex
119,Flex
115,Flex
115,Flex
114,Flex
113,Flex
118,Flex
117,Flex
113,Flex
117,Flex
120,Flex
128,Flex
129,Flex
129,Flex
125,Flex
121,Flex
122,Flex
122,Flex
118,Flex
113,Flex
111,Flex
117,Flex
113,Flex
110,Flex
105,Flex
107,Flex
116,Flex
117,Flex
114,Flex
113,Flex
121,Flex
120,Flex
126,Flex
121,Flex
120,Flex
114,Flex
124,Flex
124,Flex
120,Flex
123,Flex
122,Flex
120,Flex
117,Flex
117,Flex
115,Flex
113,Flex
110,Flex
109,Flex
108,Flex
105,Flex
105,Flex
101,Flex
104,Flex
100,Flex
103,Flex
105,Flex
101,Flex
100,Flex
101,Flex
99,Flex
103,Flex
110,Flex
106,Flex
105,Flex
106,Flex
103,Flex
102,Flex
100,Flex
98,Flex
96,Flex
106,Flex
104,Flex
113,Flex
112,Flex
111,Flex
108,Flex
105,Flex
101,Flex
103,Flex
103,Flex
103,Flex
104,Flex
102,Flex
98,Flex
100,Flex
98,Flex
99,Flex
104,Flex
103,Flex
111,Flex
115,Flex
113,Flex
110,Flex
108,Flex
105,Flex
109,Flex
107,Flex
105,Flex
102,Flex
100,Flex
103,Flex
107,Flex
108,Flex
108,Flex
110,Flex
110,Flex
108,Flex
110,Flex
111,Flex
115,Flex
112,Flex
112,Flex
119,Flex
115,Flex
112,Flex
109,Flex
106,Flex
105,Flex
108,Flex
105,Flex
100,Flex
97,Flex
94,Flex
99,Flex
97,Not
98,Not
98,Not
100,Not
98,Not
95,Not
92,Not
95,Not
94,Not
94,Not
94,Not
97,Not
97,Not
97,Not
104,Not
108,Not
112,Not
114,Not
115,Not
115,Not
113,Not
117,Not
114,Not
112,Not
110,Not
109,Not
105,Not
100,Not
98,Not
101,Not
99,Not
99,Not
96,Not
95,Not
99,Not
107,Not
108,Not
111,Not
111,Not
109,Not
107,Not
106,Not
111,Not
111,Not
117,Not
115,Not
115,Not
116,Not
116,Not
115,Not
111,Not
109,Not
105,Not
111,Not
110,Not
109,Not
104,Not
99,Not
96,Not
92,Not
94,Not
95,Not
95,Not
93,Not
92,Not
92,Not
90,Not
94,Not
93,Not
92,Not
93,Not
101,Not
101,Not
97,Not
94,Not
96,Not
96,Not
93,Not
92,Not
92,Not
91,Not
92,Not
91,Not
91,Not
95,Not
94,Not
91,Not
90,Not
92,Not
91,Not
95,Not
97,Not
97,Not
95,Not
95,Not
92,Not
93,Not
94,Not
94,Not
95,Not
94,Not
93,Not
89,Not
89,Not
87,Not
84,Not
81,Not
81,Not
82,Not
88,Not
85,Not
82,Not
80,Not
77,Not
77,Not
74,Not
73,Not
74,Not
74,Not
71,Not
71,Not
70,Not
68,Not
67,Not
69,Not
70,Not
68,Not
66,Not
63,Not
61,Not
59,Not
58,Not
55,Not
54,Not
55,Not
56,Not
54,Not
54,Not
54,Not
53,Not
52,Not
52,Not
52,Not
51,Not
50,Not
49,Not
49,Not
50,Not
52,Not
51,Not
51,Not
51,Not
53,Not
52,Not
51,Not
53,Not
54,Not
58,Not
59,Not
60,Not
60,Not
61,Not
61,Not
62,Not
63,Not
65,Not
65,Not
69,Not
73,Not
76,Not
74,Not
75,Not
78,Not
78,Not
75,Not
74,Not
75,Not
77,Not
78,Not
76,Not
73,Not
72,Not
71,Not
73,Not
75,Not
77,Not
78,Not
79,Not
80,Not
81,Not
82,Not
81,Not
83,Not
83,Not
80,Not
80,Not
80,Not
80,Not
77,Not
75,Not
75,Not
80,Not
80,Not
79,Not
79,Not
77,Not
78,Not
80,Not
82,Not
85,Not
86,Not
85,Not
83,Not
82,Not
80,Not
78,Not
77,Not
74,Not
75,Not
76,Not
74,Not
72,Not
69,Not
67,Not
71,Not
72,Not
72,Not
71,Not
69,Not
70,Not
75,Not
79,Not
80,Not
79,Not
77,Not
75,Not
72,Not
71,Not
68,Not
68,Not
66,Not
64,Not
62,Not
62,Not
62,Not
64,Not
63,Not
62,Not
61,Not
59,Not
62,Not
64,Not
65,Not
66,Not
67,Not
64,Not
70,Not
73,Not
71,Not
67,Not
67,Not
68,Not
66,Not
65,Not
62,Not
61,Not
61,Not
60,Not
60,Not
59,Not
58,Not
57,Not
59,Not
60,Not
59,Not
58,Not
59,Not
62,Not
64,Not
65,Not
63,Not
63,Not
66,Not
68,Not
67,Not
63,Not
61,Not
58,Not
57,Not
57,Not
57,Not
54,Not
56,Not
53,Not
53,Not
53,Not
52,Not
53,Not
54,Not
52,Not
50,Not
50,Not
50,Not
52,Not
50,Not
49,Not
48,Not
49,Not
50,Not
50,Not
49,Not
50,Not
49,Not
48,Not
46,Not
47,Not
49,Not
47,Not
46,Not
45,Not
44,Not
43,Not
42,Not
41,Not
39,Not
39,Not
40,Not
39,Not
39,Not
39,Not
39,Not
38,Not
36,Not
36,Not
35,Not
35,Not
34,Not
34,Not
33,Not
34,Not
34,Not
33,Not
33,Not
32,Not
31,Not
30,Not
29,Not
27,Not
27,Not
26,Not
28,Not
28,Not
27,Not
28,Not
29,Not
29,Not
29,Not
28,Not
29,Not
28,Not
28,Not
29,Not
28,Not
28,Not
28,Not
27,Not
26,Not
26,Not
26,Not
25,Not
25,Not
24,Not
24,Not
23,Not
23,Not
22,Not
23,Not
23,Not
23,Not
22,Not
22,Not
22,Not
22,Not
21,Not
22,Not
21,Not
21,Not
24,Not
24,Not
23,Not
24,Not
25,Not
26,Not
25,Not
25,Not
24,Not
24,Not
23,Not
22,Not

