myo,action
46,Flex
47,Flex
46,Flex
46,Flex
46,Flex
47,Flex
49,Flex
49,Flex
49,Flex
49,Flex
47,Flex
47,Flex
47,Flex
48,Flex
48,Flex
46,Flex
47,Flex
50,Flex
49,Flex
50,Flex
47,Flex
48,Flex
48,Flex
48,Flex
50,Flex
50,Flex
49,Flex
49,Flex
48,Flex
49,Flex
52,Flex
52,Flex
51,Flex
51,Flex
53,Flex
53,Flex
52,Flex
51,Flex
48,Flex
47,Flex
49,Flex
50,Flex
52,Flex
55,Flex
55,Flex
56,Not
56,Not
54,Not
52,Not
54,Not
55,Not
54,Not
53,Not
53,Not
53,Not
52,Not
51,Not
50,Not
50,Not
50,Not
52,Not
52,Not
52,Not
52,Not
52,Not
51,Not
51,Not
50,Not
51,Not
53,Not
55,Not
56,Not
56,Not
57,Not
57,Not
55,Not
56,Not
56,Not
57,Not
57,Not
56,Not
54,Not
55,Not
55,Not
56,Not
57,Not
56,Not
57,Not
58,Not
57,Not
58,Not
56,Not
57,Not
57,Not
57,Not
57,Not
57,Not
58,Not
57,Not
56,Not
56,Not
56,Not
57,Not
58,Not
57,Not
57,Not
57,Not
57,Not
54,Not
52,Not
53,Not
58,Not
60,Not
59,Not
58,Not
61,Not
64,Not
64,Not
62,Not
61,Not
60,Not
61,Not
60,Not
62,Not
61,Not
60,Not
59,Not
59,Not
59,Not
59,Not
61,Not
60,Not
60,Not
56,Not
57,Not
58,Not
59,Not
59,Not
59,Not
59,Not
58,Not
57,Not
60,Not
60,Not
59,Not
60,Not
61,Not
61,Not
60,Not
61,Not
62,Not
62,Not
62,Not
62,Not
62,Not
62,Not
61,Not
58,Not
58,Not
58,Not
58,Not
58,Not
57,Not
58,Not
58,Not
57,Not
58,Not
58,Not
58,Not
59,Not
60,Not
58,Not
59,Not
59,Not
61,Not
58,Not
56,Not
56,Not
57,Not
59,Not
60,Not
59,Not
57,Not
57,Not
57,Not
59,Not
60,Not
59,Not
58,Not
60,Not
61,Not
59,Not
59,Not
58,Not
58,Not
59,Not
59,Not
58,Not
56,Not
56,Not
57,Not
56,Not
55,Not
55,Not
54,Not
54,Not
56,Not
57,Not
60,Not
59,Not
57,Not
57,Not
58,Not
59,Not
58,Not
59,Not
59,Not
59,Not
59,Not
57,Not
56,Not
56,Not
54,Not
54,Not
53,Not
54,Not
53,Not
55,Not
57,Not
56,Not
53,Not
53,Not
53,Not
54,Not
55,Not
57,Not
57,Not
57,Not
56,Not
54,Not
54,Not
55,Not
57,Not
58,Not
56,Not
57,Not
56,Not
54,Not
53,Not
53,Not
53,Not
54,Not
55,Not
55,Not
55,Not
54,Not
54,Not
55,Not
56,Not
57,Not
58,Not
58,Not
56,Not
56,Not
58,Not
56,Not
57,Not
57,Not
57,Not
54,Not
52,Not
54,Not
53,Not
51,Not
51,Not
52,Not
53,Not
52,Not
51,Not
51,Not
51,Not
51,Not
51,Not
53,Not
55,Not
55,Not
56,Not
56,Not
55,Not
55,Not
54,Not
51,Not
50,Not
49,Not
51,Not
51,Not
52,Not
51,Not
53,Not
55,Not
55,Not
54,Not
54,Not
54,Not
53,Not
50,Not
52,Not
52,Not
54,Not
53,Not
51,Not
50,Not
51,Not
51,Not
51,Not
51,Not
49,Not
49,Not
49,Not
51,Not
52,Not
55,Not
55,Not
55,Not
55,Not
54,Not
55,Not
54,Not
52,Not
51,Not
51,Not
48,Not
50,Not
51,Not
51,Not
50,Not
48,Not
50,Not
51,Not
52,Not
51,Not
50,Not
49,Not
50,Not
52,Not
52,Not
53,Not
55,Not
55,Not
54,Not
53,Not
51,Not
50,Not
51,Not
50,Not
49,Not
49,Not
52,Not
51,Not
51,Not
49,Not
48,Not
48,Not
48,Not
49,Not
53,Not
58,Not
58,Not
56,Not
54,Not
52,Not
52,Not
52,Not
52,Not
52,Not
52,Not
51,Not
50,Not
51,Not
52,Not
53,Not
53,Not
52,Not
52,Not
49,Not
48,Not
49,Not
52,Not
51,Not
52,Not
52,Not
53,Not
51,Not
51,Not
52,Not
53,Not
54,Not
53,Not
52,Not
50,Not
52,Not
51,Not
50,Not
50,Not
51,Not
52,Not
53,Not
51,Not
49,Not
48,Not
50,Not
48,Not
49,Not
50,Not
50,Not
49,Not
48,Not
47,Not
48,Not
50,Not
52,Not
52,Not
49,Not
49,Not
50,Not
49,Not
49,Not
48,Not
49,Not
49,Not
50,Not
50,Not
49,Not
50,Not
50,Not
49,Not
50,Not
51,Not
53,Not
54,Not
53,Not
51,Not
51,Not
49,Not

