myo,action
22,Not
22,Not
23,Not
22,Not
22,Not
21,Not
21,Not
22,Not
22,Not
21,Not
22,Not
21,Not
20,Not
19,Not
20,Not
19,Not
20,Not
20,Not
20,Not
20,Not
20,Not
19,Not
20,Not
21,Not
22,Not
22,Not
21,Not
21,Not
20,Not
20,Flex
20,Flex
20,Flex
21,Flex
22,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
22,Flex
22,Flex
22,Flex
22,Flex
21,Flex
21,Flex
22,Flex
21,Flex
21,Flex
21,Flex
21,Flex
23,Flex
23,Flex
22,Flex
22,Flex
22,Flex
22,Flex
22,Flex
21,Flex
21,Flex
21,Flex
21,Flex
20,Flex
20,Flex
20,Flex
19,Flex
19,Flex
19,Flex
19,Flex
20,Flex
19,Flex
19,Flex
19,Flex
19,Flex
19,Flex
19,Flex
18,Flex
19,Flex
18,Flex
17,Flex
18,Flex
18,Flex
19,Flex
18,Flex
18,Flex
19,Flex
21,Flex
22,Flex
23,Flex
23,Flex
23,Flex
22,Flex
23,Flex
23,Flex
24,Flex
25,Flex
24,Flex
23,Flex
24,Flex
24,Flex
23,Flex
23,Flex
22,Flex
23,Flex
23,Flex
23,Flex
22,Flex
23,Flex
23,Flex
23,Flex
23,Flex
23,Flex
23,Flex
23,Flex
24,Flex
24,Flex
25,Flex
25,Flex
25,Flex
25,Flex
24,Flex
23,Flex
23,Flex
22,Flex
23,Flex
23,Flex
24,Flex
24,Flex
24,Flex
23,Flex
24,Flex
24,Flex
24,Flex
23,Flex
23,Flex
23,Flex
23,Flex
22,Flex
23,Flex
22,Flex
24,Flex
24,Flex
24,Flex
23,Flex
23,Flex
22,Flex
22,Flex
21,Flex
21,Flex
20,Flex
20,Flex
19,Flex
20,Flex
20,Flex
19,Flex
20,Flex
20,Flex
21,Flex
21,Flex
22,Flex
23,Flex
23,Flex
24,Flex
25,Flex
24,Flex
25,Flex
25,Flex
24,Flex
24,Flex
23,Flex
24,Flex
23,Flex
22,Flex
23,Flex
22,Flex
21,Flex
21,Flex
20,Flex
20,Flex
21,Flex
21,Flex
19,Flex
20,Flex
20,Flex
21,Flex
20,Flex
20,Flex
20,Flex
19,Flex
19,Flex
18,Flex
20,Flex
19,Flex
20,Flex
19,Flex
19,Flex
20,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
20,Flex
20,Flex
20,Flex
19,Flex
20,Flex
19,Flex
19,Flex
19,Flex
19,Flex
19,Flex
19,Flex
19,Flex
20,Flex
20,Flex
19,Flex
19,Flex
19,Flex
19,Flex
18,Flex
19,Flex
19,Flex
18,Flex
18,Flex
19,Flex
18,Flex
19,Flex
18,Flex
17,Flex
19,Flex
19,Flex
21,Flex
20,Flex
21,Flex
21,Flex
21,Flex
20,Flex
21,Flex
22,Flex
22,Flex
22,Flex
22,Flex
23,Flex
22,Flex
23,Flex
22,Flex
21,Flex
21,Flex
21,Flex
21,Flex
21,Flex
22,Flex
23,Flex
23,Flex
23,Flex
22,Flex
23,Flex
24,Flex
23,Flex
22,Flex
22,Flex
22,Flex
21,Flex
21,Flex
23,Flex
24,Flex
24,Flex
24,Flex
23,Flex
23,Flex
22,Flex
22,Flex
22,Flex
23,Flex
22,Flex
24,Flex
23,Flex
22,Flex
22,Flex
24,Flex
26,Flex
26,Flex
26,Flex
27,Flex
27,Flex
26,Flex
25,Flex
24,Flex
26,Flex
27,Flex
27,Flex
30,Flex
32,Flex
34,Flex
34,Flex
36,Flex
42,Flex
54,Flex
55,Flex
63,Flex
66,Flex
92,Flex
112,Flex
126,Flex
134,Flex
149,Flex
143,Flex
142,Flex
149,Flex
177,Flex
174,Flex
170,Flex
171,Flex
164,Flex
167,Flex
178,Flex
180,Flex
174,Flex
181,Flex
189,Flex
188,Flex
184,Flex
188,Flex
179,Flex
179,Flex
174,Flex
180,Flex
182,Flex
184,Flex
185,Flex
200,Flex
206,Flex
226,Flex
219,Flex
209,Flex
217,Flex
213,Flex
208,Flex
215,Flex
215,Flex
213,Flex
212,Flex
207,Flex
208,Flex
200,Flex
205,Flex
214,Flex
207,Flex
203,Flex
194,Flex
185,Flex
179,Flex
185,Flex
177,Flex
175,Flex
170,Flex
172,Flex
172,Flex
178,Flex
176,Flex
175,Flex
171,Flex
176,Flex
172,Flex
182,Flex
190,Flex
187,Flex
178,Flex
176,Flex
177,Flex
175,Flex
195,Flex
216,Flex
217,Flex
207,Flex
215,Flex
204,Flex
191,Flex
182,Flex
184,Flex
189,Flex
183,Flex
181,Flex
186,Flex
183,Flex
192,Flex
193,Flex
187,Flex
186,Flex
189,Flex
183,Flex
181,Flex
183,Flex
177,Flex
169,Flex
168,Flex
167,Flex
167,Flex
161,Flex
155,Flex
156,Flex
150,Flex
145,Flex
141,Flex
147,Flex
150,Flex
151,Flex
163,Flex
170,Flex
171,Flex
176,Flex
184,Flex
179,Flex
177,Flex
169,Flex
178,Flex
189,Flex
197,Flex
196,Flex
199,Flex
214,Flex
210,Flex
208,Flex
210,Flex
204,Flex
203,Flex
222,Flex
210,Flex
205,Flex
197,Flex
196,Flex
191,Flex
193,Flex
186,Flex
182,Flex
180,Flex
187,Flex
186,Flex
190,Flex
195,Flex
198,Flex
201,Flex
198,Flex
192,Flex
186,Flex
183,Flex
182,Flex
177,Flex
172,Flex
165,Flex
166,Flex
164,Flex
164,Flex
170,Flex
168,Flex
177,Flex
172,Flex
177,Flex
174,Flex
178,Flex
172,Flex
166,Flex
163,Flex
155,Flex
157,Flex
161,Flex
166,Flex
175,Flex
173,Flex
165,Flex
159,Flex
155,Flex
151,Flex
145,Flex
141,Flex
138,Flex
142,Flex
140,Flex
145,Flex
146,Flex
147,Flex
145,Flex
148,Flex
152,Flex
150,Flex
147,Flex
143,Flex
138,Flex
141,Flex
138,Flex
134,Flex
140,Flex
136,Flex
144,Flex
143,Flex
139,Flex
145,Flex
148,Flex
145,Flex
149,Flex
145,Flex
141,Flex
139,Flex
135,Flex
134,Flex
135,Flex
145,Flex
147,Flex
145,Flex
146,Flex
147,Flex
146,Flex
160,Flex
152,Flex
156,Flex
166,Flex
166,Flex
173,Flex
175,Flex
174,Flex
175,Flex
175,Flex
172,Not
170,Not
166,Not
163,Not
169,Not
165,Not
166,Not
165,Not
168,Not
171,Not
161,Not
161,Not
172,Not
173,Not
165,Not
173,Not
179,Not
177,Not
181,Not
180,Not
184,Not
180,Not
173,Not
175,Not
172,Not
166,Not
162,Not
160,Not
156,Not
161,Not
161,Not
168,Not
166,Not
161,Not
164,Not
157,Not
153,Not
156,Not
168,Not
170,Not
165,Not
156,Not
154,Not
148,Not
143,Not
140,Not
140,Not
136,Not
135,Not
140,Not
136,Not
134,Not
136,Not
131,Not
128,Not
124,Not
121,Not
115,Not
113,Not
110,Not
109,Not
105,Not
106,Not
115,Not
116,Not
117,Not
115,Not
117,Not
131,Not
130,Not
138,Not
137,Not
131,Not
139,Not
137,Not
137,Not
132,Not
128,Not
125,Not
127,Not
122,Not
122,Not
120,Not
121,Not
125,Not
128,Not
130,Not
130,Not
128,Not
123,Not
124,Not
124,Not
125,Not
124,Not
127,Not
126,Not
130,Not
126,Not
128,Not
123,Not
121,Not
120,Not
120,Not
122,Not
130,Not
127,Not
121,Not
117,Not
115,Not
110,Not
111,Not
117,Not
119,Not
117,Not
115,Not
116,Not
118,Not
123,Not
121,Not
119,Not
116,Not
114,Not
117,Not
113,Not
110,Not
122,Not
125,Not
130,Not
126,Not
130,Not
128,Not
127,Not
129,Not
130,Not
133,Not
129,Not
129,Not
127,Not
129,Not
130,Not
128,Not
125,Not
127,Not
126,Not
124,Not
132,Not
129,Not
123,Not
125,Not
122,Not
124,Not
122,Not
124,Not
120,Not
116,Not
116,Not
120,Not
117,Not
122,Not
118,Not
124,Not
125,Not
129,Not
129,Not
127,Not
134,Not
131,Not
126,Not
121,Not
119,Not
127,Not
123,Not
122,Not
126,Not
127,Not
131,Not
125,Not
120,Not
125,Not
123,Not
124,Not
123,Not
126,Not
128,Not
126,Not
142,Not
148,Not
139,Not
136,Not
132,Not
133,Not
129,Not
132,Not
129,Not
124,Not
121,Not
123,Not
122,Not
119,Not
117,Not
124,Not
128,Not
129,Not
130,Not
131,Not
132,Not
127,Not
127,Not
129,Not
126,Not
126,Not
125,Not
132,Not
135,Not
128,Not
127,Not
123,Not
117,Not
126,Not
124,Not
119,Not
124,Not
120,Not
118,Not
117,Not
122,Not
117,Not
111,Not
111,Not
109,Not
105,Not
113,Not
110,Not
119,Not
126,Not
123,Not
118,Not
118,Not
115,Not
118,Not
117,Not
130,Not
130,Not
125,Not
121,Not
118,Not
117,Not
116,Not
112,Not
110,Not
106,Not
104,Not
104,Not
110,Not
113,Not
124,Not
121,Not
122,Not
120,Not
126,Not
133,Not
138,Not
138,Not
133,Not
138,Not
137,Not
137,Not
132,Not
126,Not
133,Not
135,Not
129,Not
123,Not
123,Not
124,Not
121,Not
118,Not
116,Not
112,Not
111,Not
111,Not
115,Not
118,Not
116,Not
112,Not
118,Not
117,Not
116,Not
121,Not
120,Not
117,Not
116,Not
110,Not
109,Not
106,Not
111,Not
116,Not
116,Not
112,Not
110,Not
112,Not
113,Not
109,Not
107,Not
113,Not
111,Not
109,Not
110,Not
108,Not
110,Not
116,Not
117,Not
114,Not
109,Not
107,Not
103,Not
104,Not
103,Not
99,Not
98,Not
95,Not
101,Not
100,Not
98,Not
97,Not
97,Not
95,Not
99,Not
104,Not
105,Not
108,Not
107,Not
107,Not
107,Not
110,Not
106,Not
102,Not
99,Not
99,Not
97,Not
103,Not
101,Not
99,Not
95,Not
91,Not
90,Not
96,Not
94,Not
94,Not
98,Not
97,Not
97,Not
96,Not
95,Not
94,Not
95,Not
99,Not
112,Not
109,Not
108,Not
113,Not
111,Not
108,Not
104,Not
107,Not
106,Not
100,Not
97,Not
100,Not
100,Not
102,Not
100,Not
100,Not
99,Not
95,Not
93,Not
93,Not
97,Not
97,Not
96,Not
92,Not
90,Not
91,Not
89,Not
88,Not
89,Not
88,Not
86,Not
84,Not
85,Not
87,Not
86,Not
82,Not
83,Not
80,Not
79,Not
78,Not
78,Not
77,Not

