myo,action
87,Not
84,Not
82,Not
83,Not
82,Not
81,Not
81,Not
82,Not
79,Not
81,Not
79,Not
77,Not
81,Not
81,Not
81,Not
81,Not
83,Not
82,Not
81,Not
79,Not
80,Not
86,Not
87,Not
87,Not
88,Not
87,Not
87,Not
90,Not
88,Not
92,Not
92,Not
91,Not
92,Not
94,Not
93,Not
90,Not
89,Not
86,Not
84,Not
85,Not
85,Not
90,Not
89,Not
87,Not
85,Not
91,Not
94,Not
98,Not
96,Not
94,Not
93,Not
95,Not
93,Not
90,Not
89,Not
89,Not
86,Not
84,Not
82,Not
82,Not
80,Not
79,Not
77,Not
77,Not
78,Not
81,Not
82,Not
79,Not
78,Not
82,Not
84,Not
88,Not
87,Not
86,Not
88,Not
89,Not
89,Not
90,Not
88,Not
89,Not
86,Not
83,Not
81,Not
81,Not
80,Not
80,Not
82,Not
79,Not
77,Not
79,Not
84,Not
88,Not
89,Not
97,Not
105,Not
112,Not
109,Not
105,Not
105,Not
101,Not
101,Not
102,Not
105,Not
103,Not
105,Not
103,Not
101,Not
97,Not
96,Not
92,Not
100,Not
117,Not
116,Not
111,Not
107,Not
102,Not
107,Not
108,Not
113,Not
117,Not
121,Not
115,Not
120,Not
123,Not
119,Not
115,Not
115,Not
112,Not
109,Not
105,Not
103,Not
107,Not
102,Not
100,Not
97,Not
97,Not
97,Not
95,Not
92,Not
89,Not
87,Not
84,Not
88,Not
86,Not
85,Not
86,Not
89,Not
98,Not
102,Not
102,Not
98,Not
97,Not
96,Not
103,Not
114,Not
119,Not
117,Not
112,Not
110,Not
107,Not
115,Not
113,Not
115,Not
116,Not
112,Not
107,Not
105,Not
101,Not
99,Not
97,Flex
92,Flex
88,Flex
85,Flex
86,Flex
86,Flex
84,Flex
84,Flex
86,Flex
86,Flex
84,Flex
88,Flex
88,Flex
88,Flex
89,Flex
90,Flex
88,Flex
89,Flex
101,Flex
98,Flex
96,Flex
91,Flex
91,Flex
89,Flex
96,Flex
95,Flex
93,Flex
91,Flex
95,Flex
101,Flex
100,Flex
95,Flex
97,Flex
99,Flex
101,Flex
97,Flex
94,Flex
101,Flex
99,Flex
100,Flex
96,Flex
92,Flex
89,Flex
85,Flex
82,Flex
79,Flex
78,Flex
76,Flex
75,Flex
75,Flex
74,Flex
76,Flex
78,Flex
81,Flex
83,Flex
80,Flex
80,Flex
79,Flex
78,Flex
77,Flex
81,Flex
81,Flex
79,Flex
80,Flex
79,Flex
83,Flex
81,Flex
80,Flex
79,Flex
79,Flex
79,Flex
77,Flex
74,Flex
74,Flex
75,Flex
74,Flex
77,Flex
80,Flex
77,Flex
77,Flex
87,Flex
89,Flex
96,Flex
94,Flex
92,Flex
91,Flex
91,Flex
89,Flex
87,Flex
88,Flex
88,Flex
86,Flex
87,Flex
87,Flex
84,Flex
80,Flex
84,Flex
91,Flex
97,Flex
97,Flex
94,Flex
93,Flex
97,Flex
97,Flex
96,Flex
99,Flex
95,Flex
98,Flex
103,Flex
100,Flex
101,Flex
99,Flex
96,Flex
94,Flex
94,Flex
90,Flex
85,Flex
83,Flex
82,Flex
79,Flex
80,Flex
80,Flex
79,Flex
80,Flex
79,Flex
80,Flex
80,Flex
81,Flex
78,Flex
77,Flex
74,Flex
74,Flex
77,Flex
75,Flex
76,Flex
80,Flex
79,Flex
83,Flex
81,Flex
84,Flex
81,Flex
84,Flex
83,Flex
91,Flex
89,Flex
89,Flex
92,Flex
91,Flex
93,Flex
95,Flex
91,Flex
88,Flex
89,Flex
88,Flex
86,Flex
82,Flex
83,Flex
82,Flex
79,Flex
81,Flex
85,Flex
93,Flex
93,Flex
93,Flex
91,Flex
91,Flex
89,Flex
86,Flex
86,Flex
86,Flex
95,Flex
94,Flex
101,Flex
96,Flex
92,Flex
90,Flex
88,Flex
86,Flex
83,Flex
79,Flex
83,Flex
80,Flex
81,Flex
80,Flex
77,Flex
77,Flex
79,Flex
78,Flex
76,Flex
78,Flex
75,Flex
75,Flex
76,Flex
78,Flex
77,Flex
75,Flex
74,Flex
74,Flex
73,Flex
72,Flex
71,Flex
68,Flex
67,Flex
67,Flex
67,Flex
67,Flex
67,Flex
69,Flex
76,Flex
80,Flex
78,Flex
76,Flex
75,Flex
73,Flex
72,Flex
71,Flex
74,Flex
73,Flex
71,Flex
69,Flex
66,Flex
66,Flex
69,Flex
77,Flex
78,Flex
76,Flex
77,Flex
74,Flex
74,Flex
75,Flex
81,Flex
82,Flex
79,Flex
77,Flex
75,Flex
74,Flex
74,Flex
80,Flex
80,Flex
84,Flex
84,Flex
81,Flex
80,Flex
79,Flex
84,Flex
84,Flex
83,Flex
82,Flex
89,Flex
87,Flex
88,Flex
95,Flex
92,Flex
89,Flex
91,Flex
96,Flex
100,Flex
98,Flex
96,Flex
97,Flex
103,Flex
101,Flex
101,Flex
102,Flex
100,Flex
100,Flex
101,Flex
102,Flex
100,Flex
110,Flex
112,Flex
115,Flex
118,Flex
116,Flex
118,Flex
118,Flex
111,Flex
109,Flex
113,Flex
113,Flex
111,Flex
108,Flex
106,Flex
104,Flex
103,Flex
105,Flex
105,Flex
103,Flex
106,Flex
103,Flex
98,Flex
103,Flex
99,Flex
96,Flex
95,Flex
95,Flex
95,Flex
103,Flex
102,Flex
100,Flex
102,Flex
100,Flex
98,Flex
100,Flex
97,Flex
105,Flex
103,Flex
100,Flex
102,Flex
102,Flex
101,Flex
103,Flex
99,Flex
100,Flex
103,Flex
101,Flex
97,Flex
94,Flex
92,Flex
92,Flex
89,Flex
88,Flex
90,Flex
89,Flex
87,Flex
84,Flex
83,Flex
81,Flex
78,Flex
81,Flex
79,Flex
83,Flex
81,Flex
78,Flex
79,Flex
82,Flex
78,Flex
79,Flex
84,Flex
82,Flex
80,Flex
82,Flex
79,Flex
80,Flex
78,Flex
75,Flex
72,Flex
80,Flex
85,Flex
83,Flex
81,Flex
82,Flex
81,Flex
87,Flex
86,Flex
89,Flex
88,Flex
95,Flex
98,Flex
100,Flex
97,Flex
97,Flex
95,Flex
93,Flex
93,Flex
98,Flex
95,Flex
93,Flex
89,Flex
89,Flex
88,Flex
88,Flex
91,Flex
89,Flex
88,Flex
87,Flex
84,Flex
82,Flex
83,Flex
85,Flex
86,Flex
88,Flex
89,Flex
90,Flex
91,Flex
90,Flex
87,Flex
88,Flex
89,Flex
87,Flex
89,Flex
93,Flex
89,Flex
87,Flex
90,Flex
89,Flex
90,Flex
90,Flex
89,Flex
87,Flex
88,Flex
84,Flex
86,Flex
86,Flex
84,Flex
81,Flex
80,Flex
79,Flex
78,Flex
76,Flex
75,Flex
76,Flex
78,Flex
83,Flex
87,Flex
83,Flex
85,Flex
82,Flex
81,Flex
78,Flex
79,Flex
81,Flex
80,Flex
79,Flex
81,Flex
79,Flex
78,Flex
80,Flex
78,Flex
76,Flex
74,Flex
75,Flex
74,Flex
76,Flex
73,Flex
72,Flex
78,Flex
80,Flex
81,Flex
85,Flex
83,Flex
82,Flex
82,Flex
89,Flex
91,Flex
88,Flex
89,Flex
88,Flex
91,Flex
93,Flex
95,Flex
94,Flex
103,Flex
99,Flex
96,Flex
96,Flex
98,Flex
97,Flex
95,Flex
96,Flex
96,Flex
95,Flex
96,Flex
94,Flex
90,Flex
89,Flex
91,Flex
88,Flex
85,Flex
88,Flex
90,Flex
88,Flex
87,Flex
85,Flex
86,Flex
91,Flex
92,Flex
92,Flex
90,Flex
91,Flex
90,Flex
88,Flex
90,Flex
85,Flex
83,Flex
85,Flex
85,Flex
88,Flex
89,Flex
92,Flex
89,Flex
89,Flex
91,Flex
93,Flex
95,Flex
94,Flex
94,Flex
96,Flex
96,Flex
92,Flex
90,Flex
90,Not
93,Not
95,Not
95,Not
96,Not
97,Not
98,Not
104,Not
104,Not
100,Not
109,Not
106,Not
108,Not
109,Not
113,Not
115,Not
110,Not
109,Not
106,Not
105,Not
102,Not
100,Not
98,Not
99,Not
94,Not
92,Not
90,Not
89,Not
90,Not
89,Not
88,Not
90,Not
87,Not
86,Not
84,Not
83,Not
86,Not
85,Not
86,Not
92,Not
88,Not
85,Not
83,Not
80,Not
83,Not
88,Not
92,Not
88,Not
86,Not
84,Not
80,Not
84,Not
82,Not
80,Not
84,Not
83,Not
83,Not
84,Not
80,Not
80,Not
80,Not
80,Not
79,Not
75,Not
77,Not
75,Not
75,Not
76,Not
72,Not
72,Not
70,Not
76,Not
79,Not
83,Not
82,Not
83,Not
93,Not
90,Not
90,Not
92,Not
95,Not
96,Not
96,Not
93,Not
90,Not
88,Not
87,Not
88,Not
89,Not
86,Not
83,Not
83,Not
88,Not
89,Not
87,Not
85,Not
88,Not
89,Not
87,Not
87,Not
84,Not
84,Not
84,Not
89,Not
91,Not
94,Not
91,Not
88,Not
88,Not
86,Not
86,Not
89,Not
89,Not
86,Not
86,Not
88,Not
85,Not
82,Not
80,Not
78,Not
83,Not
84,Not
82,Not
82,Not
85,Not
86,Not
91,Not
92,Not
93,Not
93,Not
91,Not
89,Not
93,Not
100,Not
102,Not
98,Not
96,Not
95,Not
96,Not
97,Not
94,Not
90,Not
88,Not
86,Not
89,Not
93,Not
92,Not
91,Not
87,Not
89,Not
93,Not
94,Not
91,Not
96,Not
102,Not
96,Not
94,Not
95,Not
93,Not
92,Not
88,Not
88,Not
89,Not
86,Not
84,Not
84,Not
82,Not
79,Not
77,Not
76,Not
74,Not
73,Not
74,Not
72,Not
70,Not
68,Not
70,Not
80,Not
82,Not
85,Not
85,Not
85,Not
83,Not
83,Not
85,Not
91,Not
90,Not
97,Not
95,Not
93,Not
93,Not
91,Not
90,Not
92,Not
91,Not
88,Not
86,Not
87,Not
91,Not
90,Not
90,Not
89,Not
87,Not
86,Not
84,Not
87,Not
85,Not
86,Not
84,Not
80,Not
81,Not
83,Not
82,Not
81,Not
78,Not
78,Not
77,Not
77,Not
75,Not
79,Not
80,Not
79,Not
80,Not
82,Not
83,Not
85,Not
94,Not
100,Not
106,Not
107,Not
107,Not
107,Not
104,Not
99,Not
96,Not
93,Not
92,Not
91,Not
88,Not
89,Not
91,Not
95,Not
96,Not
98,Not
96,Not
95,Not
100,Not
96,Not
96,Not
96,Not
93,Not
89,Not
87,Not
84,Not
86,Not
87,Not
86,Not
87,Not
85,Not
86,Not
86,Not
83,Not
87,Not
85,Not
83,Not
84,Not
85,Not
90,Not
91,Not
91,Not
88,Not
87,Not
85,Not
85,Not
83,Not
84,Not
93,Not
94,Not
90,Not
93,Not
92,Not
91,Not
91,Not
88,Not
87,Not
89,Not
88,Not
87,Not
86,Not
84,Not
85,Not
84,Not
84,Not
84,Not
89,Not
88,Not
85,Not
82,Not
80,Not
78,Not
77,Not
74,Not
72,Not
69,Not
67,Not
67,Not
70,Not
69,Not
71,Not
69,Not
69,Not
67,Not
67,Not
71,Not
73,Not
74,Not
77,Not
76,Not
75,Not
80,Not
82,Not
80,Not
79,Not
78,Not
75,Not
73,Not
72,Not
71,Not
70,Not
71,Not
70,Not
70,Not
70,Not
72,Not
72,Not
72,Not
71,Not
72,Not
72,Not
70,Not
73,Not
76,Not
77,Not
77,Not
76,Not
75,Not
72,Not
70,Not
70,Not
72,Not
74,Not
76,Not
76,Not
76,Not
76,Not
77,Not
76,Not
75,Not
77,Not
74,Not
72,Not
72,Not
71,Not
70,Not
68,Not
67,Not
68,Not
69,Not
70,Not
70,Not
69,Not
66,Not
65,Not
67,Not
66,Not
64,Not
63,Not
61,Not
60,Not
60,Not
57,Not
54,Not
52,Not
52,Not
55,Not
55,Not
54,Not
53,Not
52,Not
50,Not
50,Not
49,Not
49,Not
48,Not
49,Not
50,Not
49,Not
51,Not
51,Not

