myo,action
35,Flex
34,Flex
34,Flex
33,Flex
32,Flex
34,Flex
35,Flex
33,Flex
33,Flex
35,Flex
34,Flex
34,Flex
33,Flex
32,Flex
33,Flex
33,Flex
34,Flex
35,Flex
34,Flex
34,Flex
34,Flex
33,Flex
32,Flex
32,Flex
34,Flex
36,Flex
38,Flex
40,Flex
40,Flex
41,Flex
46,Flex
56,Flex
69,Flex
75,Flex
73,Flex
81,Flex
88,Flex
101,Flex
103,Flex
103,Flex
108,Flex
110,Flex
112,Flex
115,Flex
120,Flex
124,Flex
122,Flex
131,Flex
126,Flex
129,Flex
139,Flex
156,Flex
155,Flex
166,Flex
167,Flex
164,Flex
167,Flex
163,Flex
157,Flex
154,Flex
155,Flex
158,Flex
151,Flex
146,Flex
140,Flex
139,Flex
133,Flex
135,Flex
143,Flex
158,Flex
160,Flex
159,Flex
155,Flex
154,Flex
156,Flex
151,Flex
149,Flex
155,Flex
153,Flex
156,Flex
157,Flex
158,Flex
164,Flex
160,Flex
157,Flex
162,Flex
184,Flex
183,Flex
179,Flex
179,Flex
173,Flex
176,Flex
173,Flex
166,Flex
168,Flex
164,Flex
170,Flex
176,Flex
173,Flex
171,Flex
169,Flex
167,Flex
161,Flex
159,Flex
164,Flex
158,Flex
164,Flex
157,Flex
161,Flex
159,Flex
158,Flex
154,Flex
152,Flex
151,Flex
147,Flex
144,Flex
143,Flex
141,Flex
137,Flex
146,Flex
149,Flex
153,Flex
151,Flex
149,Flex
148,Flex
141,Flex
142,Flex
137,Flex
135,Flex
142,Flex
138,Flex
135,Flex
133,Flex
125,Flex
122,Flex
139,Flex
133,Flex
133,Flex
132,Flex
129,Flex
131,Flex
134,Flex
131,Flex
133,Flex
140,Flex
137,Flex
132,Flex
133,Flex
130,Flex
131,Flex
129,Flex
134,Flex
132,Flex
128,Flex
125,Flex
128,Flex
131,Flex
129,Flex
132,Flex
131,Flex
128,Flex
129,Flex
127,Flex
122,Flex
128,Flex
130,Flex
126,Flex
123,Flex
120,Flex
114,Flex
116,Flex
127,Flex
123,Flex
121,Flex
120,Flex
124,Flex
125,Flex
124,Flex
124,Flex
126,Flex
125,Flex
117,Flex
118,Flex
115,Flex
115,Flex
112,Flex
107,Flex
107,Flex
106,Flex
108,Flex
104,Flex
101,Flex
105,Flex
108,Flex
107,Flex
109,Flex
110,Flex
119,Flex
118,Flex
114,Flex
110,Flex
110,Flex
106,Flex
105,Flex
101,Flex
99,Flex
98,Flex
102,Flex
107,Flex
106,Flex
105,Flex
107,Flex
116,Flex
123,Flex
126,Flex
124,Flex
120,Flex
117,Flex
115,Flex
114,Flex
112,Flex
110,Flex
113,Flex
113,Flex
115,Flex
119,Flex
118,Flex
114,Flex
116,Flex
112,Flex
114,Flex
111,Flex
109,Flex
115,Flex
114,Flex
113,Flex
118,Flex
120,Flex
120,Flex
121,Flex
116,Flex
110,Flex
108,Flex
107,Flex
113,Flex
119,Flex
124,Flex
124,Flex
127,Flex
122,Flex
123,Flex
120,Flex
120,Flex
118,Flex
115,Flex
116,Flex
118,Flex
116,Flex
114,Flex
113,Flex
110,Flex
106,Flex
108,Flex
107,Flex
111,Flex
111,Flex
112,Flex
121,Flex
118,Flex
120,Flex
118,Flex
116,Flex
113,Flex
113,Flex
111,Flex
116,Flex
112,Flex
112,Flex
114,Flex
115,Flex
114,Flex
114,Flex
115,Flex
113,Flex
109,Flex
110,Flex
112,Flex
114,Flex
129,Flex
134,Flex
141,Flex
139,Flex
136,Flex
134,Flex
138,Flex
139,Flex
144,Flex
138,Flex
150,Flex
156,Flex
151,Flex
146,Flex
140,Flex
141,Flex
141,Flex
141,Flex
136,Flex
154,Flex
158,Flex
154,Flex
156,Flex
161,Flex
168,Flex
179,Flex
180,Flex
173,Flex
170,Flex
163,Flex
155,Flex
148,Flex
141,Flex
134,Flex
133,Flex
139,Flex
145,Flex
141,Flex
142,Flex
139,Flex
139,Flex
133,Flex
131,Flex
140,Flex
136,Flex
131,Flex
131,Flex
129,Flex
133,Flex
137,Flex
137,Flex
133,Flex
126,Flex
132,Flex
135,Flex
130,Flex
124,Flex
120,Flex
121,Flex
117,Flex
120,Flex
125,Flex
127,Flex
122,Flex
124,Flex
124,Flex
122,Flex
123,Flex
119,Flex
118,Flex
122,Flex
120,Flex
119,Flex
120,Flex
123,Flex
122,Flex
125,Flex
122,Flex
119,Flex
117,Flex
122,Flex
119,Flex
118,Flex
115,Flex
112,Flex
108,Flex
112,Flex
118,Flex
119,Flex
125,Flex
139,Flex
134,Flex
134,Flex
129,Flex
126,Flex
125,Flex
128,Flex
128,Flex
123,Not
131,Not
137,Not
139,Not
137,Not
140,Not
144,Not
139,Not
132,Not
131,Not
131,Not
125,Not
127,Not
134,Not
139,Not
142,Not
145,Not
139,Not
137,Not
132,Not
129,Not
131,Not
129,Not
134,Not
131,Not
130,Not
135,Not
136,Not
131,Not
129,Not
136,Not
137,Not
143,Not
147,Not
147,Not
143,Not
144,Not
140,Not
141,Not
142,Not
142,Not
140,Not
139,Not
140,Not
138,Not
139,Not
137,Not
135,Not
131,Not
127,Not
123,Not
130,Not
127,Not
124,Not
121,Not
116,Not
119,Not
114,Not
119,Not
120,Not
121,Not
119,Not
115,Not
123,Not
121,Not
118,Not
122,Not
121,Not
124,Not
133,Not
144,Not
140,Not
134,Not
130,Not
126,Not
122,Not
123,Not
123,Not
126,Not
133,Not
133,Not
128,Not
129,Not
127,Not
130,Not
125,Not
125,Not
124,Not
127,Not
133,Not
126,Not
123,Not
121,Not
116,Not
111,Not
113,Not
114,Not
118,Not
113,Not
116,Not
123,Not
122,Not
125,Not
124,Not
117,Not
124,Not
126,Not
134,Not
140,Not
136,Not
130,Not
127,Not
124,Not
125,Not
124,Not
124,Not
120,Not
118,Not
115,Not
114,Not
122,Not
125,Not
129,Not
124,Not
118,Not
113,Not
110,Not
107,Not
104,Not
100,Not
99,Not
97,Not
96,Not
99,Not
103,Not
97,Not
96,Not
93,Not
95,Not
97,Not
103,Not
115,Not
110,Not
106,Not
105,Not
112,Not
112,Not
108,Not
106,Not
112,Not
110,Not
115,Not
112,Not
107,Not
102,Not
105,Not
104,Not
106,Not
106,Not
111,Not
113,Not
124,Not
126,Not
122,Not
120,Not
122,Not
131,Not
125,Not
121,Not
115,Not
109,Not
106,Not
108,Not
110,Not
105,Not
107,Not
122,Not
121,Not
131,Not
139,Not
145,Not
140,Not
132,Not
126,Not
125,Not
123,Not
122,Not
127,Not
122,Not
117,Not
123,Not
120,Not
122,Not
117,Not
118,Not
116,Not
115,Not
112,Not
116,Not
121,Not
119,Not
114,Not
114,Not
109,Not
105,Not
115,Not
111,Not
109,Not
111,Not
107,Not
106,Not
111,Not
107,Not
103,Not
105,Not
100,Not
100,Not
96,Not
95,Not
95,Not
97,Not
96,Not
98,Not
99,Not
102,Not
98,Not
96,Not
94,Not
97,Not
98,Not
99,Not
102,Not
99,Not
97,Not
94,Not
100,Not
97,Not
97,Not
100,Not
108,Not
117,Not
118,Not
113,Not
111,Not
121,Not
123,Not
120,Not
121,Not
118,Not
114,Not
114,Not
111,Not
129,Not
137,Not
135,Not
131,Not
132,Not
127,Not
124,Not
133,Not
128,Not
129,Not
130,Not
125,Not
119,Not
120,Not
120,Not
116,Not
114,Not
109,Not
108,Not
107,Not
105,Not
102,Not
104,Not
100,Not
100,Not
100,Not
104,Not
107,Not
108,Not
104,Not
100,Not
97,Not
101,Not
101,Not
104,Not
101,Not
104,Not
113,Not
124,Not
126,Not
136,Not
131,Not
126,Not
121,Not
125,Not
127,Not
134,Not
129,Not
132,Not
133,Not
137,Not
132,Not
129,Not
127,Not
123,Not
117,Not
115,Not
115,Not
117,Not
119,Not
118,Not
113,Not
113,Not
113,Not
108,Not
114,Not
112,Not
116,Not
122,Not
121,Not
117,Not
118,Not
119,Not
127,Not
130,Not
133,Not
149,Not
145,Not
147,Not
150,Not
147,Not
140,Not
139,Not
135,Not
137,Not
138,Not
141,Not
138,Not
134,Not
130,Not
127,Not
121,Not
120,Not
116,Not
111,Not
107,Not
107,Not
112,Not
107,Not
103,Not
102,Not
101,Not
109,Not
105,Not
99,Not
98,Not
100,Not
105,Not
107,Not
110,Not
108,Not
108,Not
105,Not
105,Not
103,Not
102,Not
105,Not
113,Not
115,Not
116,Not
114,Not
117,Not
114,Not
117,Not
122,Not
122,Not
119,Not
114,Not
111,Not
106,Not
102,Not
99,Not
99,Not
104,Not
105,Not
104,Not
112,Not
118,Not
117,Not
115,Not
112,Not
111,Not
109,Not
108,Not
107,Not
110,Not
105,Not

